hitId,dataRowId
367O8HRHLKOX3X7T7EX9DPK85534SA,31
3WRAAIUSCNFK1399APDNP0N0CU0XAL,31
3087LXLJ7QW704K6ITA8UNBGZ3TF0M,31
3TRB893CTNQRWFGLEC1ZRNLF8WZ7GD,31
322ZSN9Z6K0YIXK8WE2ZNUGU7OH4TZ,31
3B6F54KMS6SGBYAAKWE7FRD5TLT1SU,31
3DZKABX20MLGQT1CUO8W7AG3WMDVCI,31
3ZURAPD29C377T5OECE88SUQ4VZF1P,31
3AC6MFV6AOYOGLH2HDB037QFXPOZHV,31
3EKZL9T8ZC2B8S6SPZRSS9PUO73CHA,31
3XDJY5RK6W1DIAZXWJS9SQ2WQ2O4UQ,31
371QPA24D64HQYNP9WJXPW9RV471TJ,31
3LEG2HW4VJ3EWENKXGEMDB4VW1DF26,31
3CVBMEMMYFW5WBBWYIJHCNXGNWC7HC,31
31D0ZWOD1EFC4D3Y7DOGGM0P2NGA04,31
3WYZV0QBGNTPKDE1G3DJKB76UCLXBG,31
32K26U12ER4QVL7QUK37RGYLHMPVDI,31
3ECKRY5B2UCOCGSMNVTL3JRUX23ZIO,31
3IKDQS3DRIGB4NHCVH9DSLQ9OKICI3,31
30ZKOOGW30MCB2OG3WSGURJZ7FMA17,31
38XPGNCKIXGDVPOX192EOC4F49X4VF,31
33NKDW9FG1Y8UI67U39EVVDOCXLXCN,31
3N2YPY1GJAEVNRLQQFERXYG6HYQVEB,31
3EQPA8A388CK7RCS5DELFK6UAHSZJ0,31
3MJ9GGZYP7MJ0N6CM0SUZAT4ZL0A2O,31
32CAVSKPDI5WQB2E9197USVTEIE1UA,31
3538U0YQ2JA3HWJ31GSRWL9N2FDF3H,31
3GVPRXWRQLA5S6MG4012CZYVN9R7I5,31
3IYI9285XWG7ZY1IDZUD4M591Z7CJF,31
36818Z1KW7T8L52VQ06ZIKYW5Z0A3Z,31
3YLPJ8OXYCT5ZETS1O3WCX10KK54XI,31
35YHTYFL2KJNT5LMLQYXFG16TZ5VFT,31
3SV8KD29M88FIBIANYEXGZ67P6SZKZ,31
3G9UA71JWZA1NH6MMIM2O0DV0OG7JH,31
3W31J70BBWC2AI70VKUP515MGO7CKE,31
3V0TR1NRWEIT31LZQEBISPQ2JZWA4K,31
3S829FDFU6HIZACLUZ4PF1V6XXXXDN,31
3XEIP58NM43Q2H0S8YQYVZJME6XZL2,31
3UEDKCTPAZ6WY1C443MEPFD8FDG7KG,31
3NSCTNUR333BZKPZ4JUSXHWGJVRA5P,31
3DQYSJDTZPRNRGQLQUF9LJDRX9YXEG,31
31HLTCK4CPBT75HHWA4FX11IUE5VGS,31
3GONHBMNIZEA8ZID8ARDVCYBEBNZM4,31
3ZXNP4Z3AV17I7UMP3YF4FQN4DL7LJ,31
31MBOZ6PBS7DUOPIGK6QK1I15OCCLH,31
3FBEFUUYSOL7IOPD924XPNAGFQ2A65,31
3G3AJKPCYP8UZJJ26KPYVB89MQZ4YO,31
3YLTXLH3EJMU2HFWU4DYC9O1NQIHPT,31
3QTFNPMJDAYGQH3DKB6D8RNBJ1XZN4,31
3UV0D2KX2QZOZS271UXA6Q1TGF9F42,31
3KWGG5KP7NIX0673GW75KEXQ5T2CMJ,31
3YD0MU1ND6HQMO3ISC9PV1ACA1MA74,31
3VMHWJRYIZWFXUQHL5ZF31YR9ADXFY,31
3DWGDA5PPJKW3QREERJCQEXCSPN1VZ,31
34ZTTGSNK14F2TGBUHSNCEEBSM4HQK,31
3I7SHAD36QCROPC7PFZU4S5C4IB7ML,31
3MNJFORX9FK6VB67FZGKBI77GB4F57,31
30Z7M1Q8V20UM2812H1V9167LLSA8R,31
3R5LWXWHS4OLBUMCWP5XLMY3APDXGX,31
3VLL1PIEOU4Y823PLQ6QNGNG9B2ZOJ,31
3SCKNODZ11WX67X71GEUH7UC98L7NL,31
3U18MJKL2Y23IOS3SXM5XTMQAJCCNJ,31
3M67TQBQRL4U07RB79799X1I5RAA9G,31
3YOAVL4CB4XU49T726RH9IHBSK34ZF,31
3NRZ1LDP80MGT2FQ0QJ5CGS6JGYZP0,31
3E6L1VR4Y022EF6LKIQP3OL7C6FF6N,31
3ZTE0JGGDI8L09SFTCMICIMV0THCOY,31
3T6EIBTMAP485Q1GZFL95SC2B9SAAV,31
3A9LA2FRXWUZBQHNGVNF6MA4PPQXHW,31
3T5ZXGO9EI41TEG503YUCLIGOCKZQR,31
3IZPORCT2JPFEUVB7WHNH4OGO86HRL,31
3X4Q1O9UCL2FOSXJ2VE7WWUHZIQ7O0,31
3RZS0FBRXOQ3L94G8CZX1IRLAYDCPF,31
3IVKZBIBK4PRF9VOMLHS7ETCAAPHS9,31
3TD33TP5EPIDO0685TL503W8TRDABQ,31
3X2YVV51QYK9IFRJ41O8CGGQZYP1W9,31
3ZUE82NE1EHPITP9DXNNN2HYI15F89,31
375VSR8FW0P15FV5DINUHBSLKYMZRS,31
3E9ZFLPWP28Z7LS7MD506YBJP25XIP,31
3EQVJH0T541SU983BLMIHJPYCT3HTY,31
33KGGVH25YXO7FW9E6KUEZUX80V1X2,31
3VZYA8PIUSEFY7RHCHXZ8BK3A9F50T,31
3L1EFR8WXXLPWY8JIPT1NYC927NF9Y,31
371Q3BEXELPD6UVIS7NZ7LXH605ZSG,31
3EN4YVUOVG8V2WCD4VQ0IZQJ2HUXJ1,31
3L21G7IH5BCD7KMJJ26WXD16A6P1Y8,31
302OLP89E3NWY5YEJTH0BN2QBCDACX,31
3PA41K45WRKX9S9KHVRMLWZ79NM7PH,31
3XDSWAMB368OLL5V8PEM1NHVFUZCQ6,31
3SSN80MU9G4QDGIVMGQCJEQWH6UXK0,31
391FPZIE5G27UMNSBQCSMFB0V7AHUP,31
33N1S8XHIQ1DCAWOFO8FBKA8G0T1ZZ,31
3PN6H8C9S8663X4SJPCBVTK8WCPADX,31
3VO4XFFP292I94AZH86BL1PHEJ87Q8,31
3BDORL6HLOTOXMKVL43M6DR0BG1CR7,31
3XBXDSS89CZ1XM0D7G2DYE3B66ZXL3,31
3ULIZ0H1WELF5WCZ801ZMG3DF1L51W,31
3S1L4CQSG1L31HIOAV71JTNT8P5FAD,31
3B9J25CZ39T0Y1K80T3RWNWWXIKCSV,31
33W1NHWFZL1ELU8XH7SPHQT38JJZT5,31
3KLL7H3EHHH771CSGGMXI1DJ9EJHVE,31
3UQVX1UPGWXNZA8UUYV1A4HRQZO20P,31
3GL25Y6857AL34IY7S3SYRI06BPXM5,31
3A520CCNXRGBV3ISFKNV1B2TWOQAEQ,31
39O0SQZVKRNIL5PZUNVBQRZMA5A7R9,31
374UMBUHO951D1XNPT8H6SSIZ1YCTK,31
34R3P23QIWHKMQCX6QRT43WXGNLHWO,31
3TCFMTM8II4N6ZTCQHZ1O901VRU21S,31
3QQUBC640IURLM3YJTISB670B1ZXN5,31
3S1L4CQSG1L31HIOAV71JTNT8P5AF8,31
3G57RS03ILLMUHUVR41DRZDI77Z52D,31
32FESTC2OL6GDECCPYYRBOEKIF5CUB,31
3S8APUMBK1Z8KRNGG97XE47ZQ7QFB8,31
3A9LA2FRXWUZBQHNGVNF6MA4PPRHXH,31
3FW4EL5A4P4UVKB89LZFTSA6NX8229,31
3Y7LTZE0ZX2TL7NMHCIZMMF5RXQZUW,31
3DZKABX20MLGQT1CUO8W7AG3WMECV0,31
3SR6AEG6X99OBV7XLR9HP0HDRVLHYN,31
3VI0PC2ZB209373AK8I5QV751B4XOK,31
30UZJB2PPLSBFZQEV4FIA9IADLZ53O,31
3ZLW647WBPBJG27RDLDKC2FYTB823K,31
3AC6MFV6AOYOGLH2HDB037QFXPPHZE,31
39KV3A5D2CNUMKPC9CVGG14IW7T7SX,31
3OKP4QVBQ6D9FHEJLFDJ1EN5945AG7,31
39RRBHZ0BYHTYMCMM2S4I8HO54ZZVL,31
3ZXV7Q5FKF4RUWFMU93SPODH8SQFCF,31
3X52SWXE11LT5I1HKYDSTCZH3VGCWA,31
