hitId,dataRowId
3KG2UQJ0NN47CP2MXFN0HYB7FDPQN9,62
3KTZHH2OOMVVO3HQZKR0IS17GHU8MH,62
3J9L0X0VEJ2R7KUE8E31RMY9YPPW9K,62
3OYHVNTV6XE3J743LP3G01Z36H2OKU,62
3JVP4ZJHET8RAVMWJ1GTXKO8GAY0I6,62
36FQTHX3077D4F7NWE6VDVI2OWY3BV,62
38VTL6WC5ETCV2N2KP8803ENN175Y2,62
363A7XIFW82SXE4EAAC51FQFXY6AV4,62
3J9UN9O9K78N56621J1T9L38TPN0JI,62
3UYRNV2KJXF16L2QBL60V7Q7L748NH,62
3D0LPO3EBFFY3CTKP44799EE4WBYOZ,62
3P888QFVY7APUA2YYUNDWNBC5NUQOO,62
3Q7TKIAPPXQNZGVWGG11470JR31DLQ,62
3XEDXEGFY74IGQCKJ415A03L8EN0KH,62
356ZPKYPVLXGOC5L44HMY9J4E17YPG,62
3Q9SPIIRXN25C34J0KH1NH9T477WAZ,62
3HEM8MA6IDS7FAEZDU0SLNG2FSQQP5,62
3D4BBDG70LCWEKZTAE2QOFOK6HY3C2,62
3BKZLF9913F1OO604HWBYE9EJXTYQ7,62
39HYCOOPLS175YDHGS2G4KF8R8RDMS,62
32XN26MTY3ZT0WU244D6P0G0XES0LK,62
3QGHA0EA1NGAVD9B6YHXISTZMPSWBU,62
3Q9SPIIRXN25C34J0KH1NH9T478AWE,62
3NSM4HLQOVASFMFED7FHLS6CKOCQQW,62
32PT7WK7EQV6JC57AAX18L62RHA3D2,62
3QGTX7BCITIC0SX7GBAREANPTVB5ZT,62
3WRAAIUSCNFK1399APDNP0N0D9EAX7,62
31SIZS5W6DVSRNUEQM4HQIGHGAEQRX,62
3X52SWXE11LT5I1HKYDSTCZH4ASWC1,62
3NI0WFPPJDWBHBRVH0740HY37J360I,62
3E9VAUV7C0U918ZJFLZP8EU9FF8AYD,62
3JMQI2OLG3LDNGYHSTHGHZ48WY1DNS,62
31ODACBEOYV4S2UR5B4MGSLD2CXQSL,62
3ZQX1VYFUHLJO622C06DAWQCBH98OW,62
3L7SUC0TUYAD6ECN4GELPDVPXJI0MM,62
3MQKOF1EF643AA7VKU83DIHZPA4WD1,62
3M4KL7H8LZ3BO0CDDJB4EMHDCB961L,62
3WUVMVA7PFJ96Y9OB718ML3BL9CAZ4,62
3OEWW2KGRNRV51YTT8HTWO4DM86DO7,62
3XJOUITW9Y757276UB9CQXHZ4VBQTA,62
3RWB1RTQEN3196E3R0JSZWV2LM58PD,62
3PKVGQTFJL010PL0HWLB34JJFJVYR8,62
3VCK0Q0PP9UJOWXNGHTL2SKP29S0NM,62
378G7J1SKPE82GLVGPJNJ0ZKPM5WEU,62
3N7PQ0KLJ95BBIJ7658LE3ONRTB3EV,62
3538U0YQ2JA3HWJ31GSRWL9N3UQ3FD,62
3P4ZBJFX3ZJ08ULRB03T1IKK1NKWFC,62
304QEQWK0T016HXZHWTYHHKUSJX0O1,62
31KPKEKW5ETHNN8QDROCBXKVLKEB08,62
3LN3BXKGD4B6MUHMMK9BJ3KW22KWGB,62
38O9DZ0A763IDLU9WNBIJ5RI4HN622,62
3XABXM4AK5LM9IFIRDYHZ1LCQIR8Q4,62
3SU800BH9A8K7FMVUGZMVT31N9IQU1,62
3SD15I2WE6A7Y3QS0NPN2FWAAVN63D,62
3BA7SXOG2N6MLJUI4SNH4RVHM4T8R5,62
33EEIIWHLBNKKUBVZ69RRF5K1GRQVQ,62
3PGQRAZX160D14LDWLLGTEOF1LEYSW,62
