hitId,dataRowId
3ZRKL6Z1FCJDFD0D2FZAMEHBXQ0SG7,53
3NRZ1LDP80MGT2FQ0QJ5CGS6LWNZPN,53
3S37Y8CWJCGQAEO2RJ7AAENTDYO4WC,53
3IVKZBIBK4PRF9VOMLHS7ETCCQDSH6,53
3FDWKV9VDRITM0O32NS5EKJWE9XMUP,53
3HXK2V1N5OVKAEJF80K4VW47ZW22GF,53
3UAU495MJM8HM39FF37I6O8199CUOC,53
3YLPJ8OXYCT5ZETS1O3WCX10M0U4X5,53
3MVY4USGCA3RB468S3ZD7QURC3SSIZ,53
3QX22DUVPSXTZFD37D2AA6LFSG6MVE,53
3X0EMNLXFT5ZKIAGZTU2RAFAXLHPVD,53
3IWA71V4UMWJE1X6KCWB9VLEIRZX6I,53
3T5ZXGO9EI41TEG503YUCLIGQS9ZQE,53
3YOAVL4CB4XU49T726RH9IHBU0S4Z2,53
3M93N4X8IO3N6FQEALKDJR9RPIHSJB,53
3MG8450X3SQZ73LGU3KXVODRJE8UPT,53
3SU800BH9A8K7FMVUGZMVT31OAUUQK,53
31YWE12TF4S2I1BB3M13F9LAD2JX7H,53
3RKHNXPHH0CYWCO0HBFPZ7RSP42KUI,53
301KG0KXAG1YAAEQS62MGWG8EWF2HE,53
375VSR8FW0P15FV5DINUHBSLMEBZRF,53
36U4VBVNRSTKJG1V7VOM0JD6KWWURL,53
371Q3BEXELPD6UVIS7NZ7LXH8GUZS3,53
36QZ6V159DTWKV18MKORQTI26YFUS9,53
341YLJU22MFY65PAYOK7G8HNE9U2I7,53
3H6W48L9G85CZ7ALP3ZYDCYO4UJPWN,53
3A3KKYU7Q7X6E4D8XN76W84TZP8MWO,53
32LAQ1JNUD5XZVENBKTH0YEO8HTUTY,53
3NOEP8XAV8IRO7FBZ8VKFVCVDWPPXG,53
3XWUWJ18UP6CZ8TCBPJR5U0QRV0UUP,53
30EMX9PEWOZIHZWWS6KPK69447HSKA,53
324N5FAHT1RY9RD0M1PUVTTB3BBKV7,53
38G0E1M86QLCCNICGFTW1G29529UVE,53
3VZYA8PIUSEFY7RHCHXZ8BK3CP450G,53
33K3E8REX0B6IFGUDRT9T9H5OMPX84,53
356ZPKYPVLXGOC5L44HMY9J4F2JPYM,53
3MA5N0ATUGRBOGD5CBUQHVCPAKDKWH,53
33W1NHWFZL1ELU8XH7SPHQT3AZ8ZTS,53
34F34TZU80FU1G9GG657S9WNROJ2JJ,53
35XW21VSWKUT15EED6WQZ6MJT7MSLD,53
3ULIZ0H1WELF5WCZ801ZMG3DHHA51J,53
3SMIWMMK75LPRCIH6PYSNILNCBBUWO,53
3NRZ1LDP80MGT2FQ0QJ5CGS6LWNPZD,53
3Y40HMYLM5Y4GCN7GUUEP1ZULDHUXH,53
3GL25Y6857AL34IY7S3SYRI08REMXH,53
3PR3LXCWTJF6WKZ4IJZNT5CG8S7X9T,53
3GMLHYZ0MIDTGHDHLQGG8F63NJBUYN,53
3G57RS03ILLMUHUVR41DRZDI9NO520,53
3O71U79SSF5D7NWZDIX5ZJ18TCCSMF,53
3Y7LTZE0ZX2TL7NMHCIZMMF5TDFZUJ,53
3SSN80MU9G4QDGIVMGQCJEQWJMJKXA,53
3YO4AH2FQH04RTAFW9L26MFU8LQQ0D,53
3IKMEYR0M0BPC0FYYR5JTOW06DJ2KI,53
3Y7LTZE0ZX2TL7NMHCIZMMF5TDFUZE,53
30UZJB2PPLSBFZQEV4FIA9IAF1O53B,53
3Y3N5A7N5KPA3988COPUH5P9AX8MYN,53
39RRBHZ0BYHTYMCMM2S4I8HO7KOZV8,53
3AA88CN99TJFDL85RCCE2SX5LSDKYG,53
3EAWOID6NXDWW16WI8FCC9E2PD5V0C,53
3GONHBMNIZEA8ZID8ARDVCYBGRCMZE,53
3PMR2DOWPSHWXV9IVIK1KEAGT1K54W,53
3VCK0Q0PP9UJOWXNGHTL2SKP3A3N0N,53
3HEA4ZVWWH2ETEDI9N3BP6GUTXF551,53
3XAOZ9UYS374YIVXSSP2KRY4DDWQ1G,53
3YCT0L9ONQPJP5HZPJC5CYQ8Y2MSNF,53
3N3WJQXEMW60W6XGJRHK8O9FVDO2LL,53
3DWGDA5PPJKW3QREERJCQEXCU5BV1F,53
3SV8KD29M88FIBIANYEXGZ67RMHKZ7,53
39XCQ6V3L2KACIDWE6DGHCUUPSQ56H,53
334ZEL5JYAV17QHBQYCIRNQDOCRSOU,53
3ZG552ORBQK3SB9AXVJQVX7HMBPV2W,53
3VADEH0UIGDJSQTC5YPXGNV3YHNSPB,53
3SZYX62S6KGTGIR1XGI8NQUQK3A57G,53
3TX9T2ZCCDH6DBCRCCX04A02ETQZWI,53
32XN26MTY3ZT0WU244D6P0G0YF3L0J,53
3WRAAIUSCNFK1399APDNP0N0EAPXA8,53
3UY4PIS8RV1JVLI5C0XLGX3Z829N1Q,53
36D1BWBEIRHK2OF1J3IZ81O4VIE2MN,53
3UL5XDRDOGZXGWWK7LAE1QQLVNG583,53
31J7RYEC0P6T7LFK0NH635ZA379L1M,53
31ODACBEOYV4S2UR5B4MGSLD3D9SQ2,53
3WYZV0QBGNTPKDE1G3DJKB76WSAXB3,53
3J5XXLQDIQRSDT5T1VXVE7C9SPPV37,53
3FO95NVK6GG4439RIQTMLIVIZZBSR3,53
3GITHABAD21QK601V4XZLGD408O2NN,53
33NKDW9FG1Y8UI67U39EVVDOEDAXCA,53
3N3WJQXEMW60W6XGJRHK8O9FVDNL23,53
3JUDR1D0EA7BN3DTBWPGPA895JAQ2X,53
3FK4G712O1GG5I94XFTRBS0EL1USSR,53
3LAZVA75OM782R0DWJXC05D9QIT2O2,53
38XPGNCKIXGDVPOX192EOC4F6PLV4S,53
3GITHABAD21QK601V4XZLGD408NN27,53
3BFF0DJK91SHKIMJMFYHLXW0NK8STG,53
3DGDV62G8SPQNRCEBJARP5IZ0NP2PJ,53
30P8I9JKPM1VR8SXFELOT4AT6LGV5X,53
37SOB9Z0TWDPHOTZNRVPRYE71RNL3E,53
307L9TDWK28F5OWKZ4B44QIW6MNN3I,53
36QZ6V159DTWKV18MKORQTI26YFSU7,53
3JUDR1D0EA7BN3DTBWPGPA895JB2QA,53
3S8A4GJRE7JRACSBKXVTLAOT2GRV6D,53
3S829FDFU6HIZACLUZ4PF1V6ZDMXDA,53
3WKGUBL7T32AZKC3N508136DFRJL4Z,53
3BAWBGQGZPFAEC6G370LROOPXRBV7C,53
3HA5ODM5LE8WXAQ8RAYWMFKLK5OSVW,53
33J5JKFMLAE08L9CFW3L8KD1BXAQ38,53
3DQYSJDTZPRNRGQLQUF9LJDRZPNXE3,53
3UUSLRKAVPJOKV6UCM0RL2IIXK87DQ,53
3GS542CVKZ3XU1FUCDGS1MLWFTY59S,53
3XU9MCX6WSSBZ4STOBEGU0IE15D2RB,53
3ZFRE2BDRDUL2BHHMHTM6TE9NVWZXB,53
3DW3BNF1HLYEEQBZDCSR5OKK8BHV8Z,53
3PZDSVZ3K9X0NKFOZIGNEVA2KMJN43,53
3SBX2M1TLH3LQHSGFA84IP57PX6Q4T,53
31GN6YMHMT89CZQDHK3S8H3ZREQSW6,53
3NSCTNUR333BZKPZ4JUSXHWGLBG5A7,53
3HRWUH63RYIIJ3JODNZXJNGGKIEN58,53
39AYGO6AGJ0E27J2I692BTUGGDPN6O,53
3K3G488TS6O3M0WGTFRENHBLPT1Q5Y,53
3HXCEECSRQ9A2G7RRDFOP7LIP1QZYH,53
3Z33IC0JD42ESVU9I4Y55KFVSHZV9O,53
3SCKNODZ11WX67X71GEUH7UCBO9N7N,53
3UYRNV2KJXF16L2QBL60V7Q7M8FN8A,53
3XQ4XW3OEDSN0JS630ELKANAN7W2SZ,53
3NZ1E5QA73HGIUURAXUOSSGM3T15B2,53
3VMHWJRYIZWFXUQHL5ZF31YRBQ2XFL,53
3G5RUKN2FGJ1KQL0GDCEV3LI6EXN9Z,53
3TLFH2L6ZD4OFJ5LS0JBUFJWPQA2TO,53
3ZICQFRS45YA76HWNZH73EUKVVUZZ8,53
3R5LWXWHS4OLBUMCWP5XLMY3C52XGK,53
39KMGHJ4S3QG305GFBRNRGOCVHT00Q,53
363A7XIFW82SXE4EAAC51FQFYZHVA3,53
3OWZNK3RZP53FWKAS59LZB5Y84H2UF,53
3CMIQF80HR6Z54WUYY1JFNPLLOCQ6E,53
3ZG552ORBQK3SB9AXVJQVX7HMBQ2V4,53
386659BNUPXGAPQYBUVN5L7M09Z01T,53
3UOMW19E7HMZSZMXOXQJ3CM4LE15C9,53
3VO4XFFP292I94AZH86BL1PHGZWQ7D,53
37Y5RYYI1TLO1ZV3RPZEA0H60GWSXZ,53
36AZSFEY08GXGO96GOC1WQALGH2VBY,53
3J94SKDELM59XRSBOTLUNI4M6ED5D9,53
3NCN4N1H2KXK8J0XEXQAM9G8UE0NB9,53
3JMNNNO3C5KG709FN5OMHZQVTKS2WE,53
3XABXM4AK5LM9IFIRDYHZ1LCRJ2Q80,53
3DZKABX20MLGQT1CUO8W7AG3Y22VC5,53
3FCO4VKO08TTC1KU8HBBRK03XW97EJ,53
3U18MJKL2Y23IOS3SXM5XTMQCZ0NCG,53
3P458N04R5XVW0E5XAK8JI422MY2X7,53
34R0BODSQ5FEPX6BKOWET0M76QE5E2,53
3X878VYTJIYLIFKQ3SVH92L39XO7F1,53
3JMQI2OLG3LDNGYHSTHGHZ48XZCNDG,53
3MNJFORX9FK6VB67FZGKBI77IRT5FK,53
3I6NF2WGJKCC9B22QJM2T37JJ6T5GJ,53
3UQVX1UPGWXNZA8UUYV1A4HRSFD02A,53
37MQ8Z1JRICKW54F266A2WBB4SS2YD,53
3A9LA2FRXWUZBQHNGVNF6MA4R5FXHJ,53
3EFNPKWBNW4CKS4DYY96TEMJYTD03L,53
3E9ZFLPWP28Z7LS7MD506YBJRIUXIC,53
31ANT7FQOCIQ97XDAP4KE3JKY665HI,53
344M16OZLMVIFMCHOOS0NHMTXBDNE9,53
3P7QK0GJ4X1K1VEKYS8TG3KDAMW2Z4,53
3JHB4BPSGOPMNNYSW54VZXGNBPKQ9P,53
35A1YQPVGIWQ528XG7M5EFKZYJL5IB,53
337F8MIIN3TX2ONHYCEP3JEPCT9046,53
32K26U12ER4QVL7QUK37RGYLJ2EVD5,53
3QHITW7OZSP0S68XOBIVVSR7H72QA4,53
3VZYA8PIUSEFY7RHCHXZ8BK3CP405B,53
3EFNPKWBNW4CKS4DYY96TEMJYTD30O,53
3QO7EE373S35BGDPUPIRQ3BDZPNQBZ,53
35O6H0UNMWWM0DS3YP75QGZZBYA5JN,53
3EN4YVUOVG8V2WCD4VQ0IZQJ4XJXJO,53
3NI0WFPPJDWBHBRVH0740HY38KF06R,53
3N2YPY1GJAEVNRLQQFERXYG6JEFVEY,53
3JTPR5MT0WSHBXYLGA7HRVZCQNA5KM,53
3M0556244W0AL0CDJZC65Z7T9CSNFR,53
3SSN80MU9G4QDGIVMGQCJEQWJMJXKN,53
3OCZWXS70SNSV3G31AJI6VCRFNF5LP,53
3XDSWAMB368OLL5V8PEM1NHVHANQC6,53
3TRB893CTNQRWFGLEC1ZRNLFACO7G0,53
36KM3FWE4VSULB500ACW6VYZ3VZ07Q,53
37M4O367WNYC1LYO1MKX68RGFS55MR,53
